Starting Number,Stopping Time,Max Value
12275,125,95956
12276,63,39364
12277,63,39364
12278,125,95956
12279,125,95956
12280,63,118096
12281,125,95956
12282,63,118096
12283,68,112084
12284,156,1276936
12285,156,1276936
12286,156,1276936
12287,156,6810136
12288,19,12288
12289,50,36868
12290,50,18436
12291,50,55312
12292,112,12292
12293,112,36880
12294,112,27664
12295,50,82996
12296,156,12296
12297,50,62260
12298,156,18448
12299,112,55348
12300,156,13840
12301,156,36904
12302,112,41524
12303,112,124576
12304,37,12304
12305,156,36916
12306,94,31156
12307,94,55384
12308,37,12308
12309,37,36928
12310,156,27700
12311,156,83104
12312,37,12312
12313,112,41560
12314,37,18472
12315,94,210436
12316,156,20788
12317,156,36952
12318,156,62368
12319,94,187108
12320,37,12320
12321,156,36964
12322,37,18484
12323,37,55456
12324,156,15604
12325,156,36976
12326,156,27736
12327,156,93616
12328,37,12328
12329,187,399976
12330,37,18496
12331,187,55492
12332,37,13876
12333,37,37000
12334,37,41632
12335,187,150064
12336,37,12336
12337,112,37012
12338,112,20824
12339,112,55528
12340,37,12340
12341,37,37024
12342,262,975400
12343,262,975400
12344,112,12344
12345,50,41668
12346,112,18520
12347,50,62512
12348,112,31264
12349,112,37048
12350,143,93796
12351,143,281392
12352,125,12352
12353,112,37060
12354,112,18532
12355,112,55600
12356,37,12356
12357,37,37072
12358,37,27808
12359,156,400948
12360,63,12360
12361,94,79216
12362,63,18544
12363,37,55636
12364,63,13912
12365,63,37096
12366,156,46960
12367,156,125224
12368,125,12368
12369,63,37108
12370,94,70468
12371,94,70468
12372,125,12372
12373,125,37120
12374,63,27844
12375,63,83536
12376,37,12376
12377,63,41776
12378,37,18568
12379,68,237976
12380,37,20896
12381,37,37144
12382,169,225988
12383,169,225988
12384,125,12384
12385,94,80512
12386,187,190996
12387,187,190996
12388,187,190996
12389,187,190996
12390,187,190996
12391,63,211732
12392,125,12392
12393,63,94120
12394,125,18592
12395,156,79432
12396,138,67048
12397,138,67048
12398,138,67048
12399,262,2480056
12400,156,12400
12401,125,37204
12402,37,20932
12403,37,55816
12404,156,12404
12405,156,37216
12406,94,31408
12407,94,83752
12408,156,15712
12409,94,119284
12410,156,18616
12411,94,62836
12412,94,59668
12413,94,59668
12414,94,141424
12415,94,424276
12416,125,12416
12417,112,37252
12418,156,18628
12419,156,55888
12420,156,12420
12421,156,37264
12422,156,27952
12423,94,85048
12424,125,12424
12425,94,179152
12426,125,18640
12427,63,55924
12428,125,13984
12429,125,37288
12430,63,41956
12431,63,125872
12432,37,12432
12433,112,59776
12434,112,59776
12435,112,59776
12436,37,12436
12437,37,37312
12438,125,27988
12439,125,83968
12440,37,12440
12441,138,345544
12442,37,18664
12443,94,255472
12444,37,23632
12445,37,37336
12446,37,63016
12447,187,9198520
12448,125,12448
12449,156,53188
12450,37,18676
12451,37,56032
12452,94,95956
12453,94,95956
12454,94,95956
12455,125,359152
12456,125,12456
12457,63,319300
12458,125,18688
12459,37,56068
12460,63,14020
12461,63,37384
12462,63,42064
12463,187,575728
12464,63,12464
12465,63,37396
12466,63,21040
12467,63,56104
12468,63,12468
12469,63,37408
12470,187,269728
12471,187,269728
12472,63,12472
12473,200,250504
12474,63,18712
12475,200,250504
12476,50,31588
12477,50,37432
12478,50,94768
12479,86,284308
12480,125,12480
12481,50,37444
12482,50,23704
12483,50,56176
12484,63,12484
12485,63,37456
12486,63,28096
12487,86,84292
12488,63,12488
12489,63,63232
12490,63,18736
12491,63,56212
12492,63,14056
12493,63,37480
12494,187,144340
12495,187,144340
12496,125,12496
12497,156,37492
12498,156,47464
12499,156,56248
12500,125,12500
12501,125,37504
12502,112,60100
12503,112,84400
12504,156,26728
12505,156,42208
12506,156,26728
12507,112,94984
12508,156,26728
12509,156,37528
12510,112,120256
12511,112,190024
12512,125,12512
12513,86,240568
12514,125,18772
12515,125,56320
12516,112,14308
12517,112,37552
12518,112,28168
12519,63,142612
12520,125,12520
12521,63,95092
12522,125,18784
12523,68,304720
12524,112,15856
12525,112,37576
12526,112,42280
12527,231,481624
12528,125,12528
12529,125,37588
12530,86,67768
12531,86,67768
12532,125,12532
12533,125,37600
12534,63,50848
12535,63,84616
12536,63,23812
12537,63,135592
12538,63,23812
12539,138,2316760
12540,63,71440
12541,63,71440
12542,112,214324
12543,112,642976
12544,32,12544
12545,63,37636
12546,63,18820
12547,63,56464
12548,37,12548
12549,37,37648
12550,37,28240
12551,156,84724
12552,37,12552
12553,63,63556
12554,37,18832
12555,107,56500
12556,37,14128
12557,37,37672
12558,107,42388
12559,107,127168
12560,125,12560
12561,37,37684
12562,63,80512
12563,63,80512
12564,125,12564
12565,125,37696
12566,156,28276
12567,156,84832
12568,125,12568
12569,156,42424
12570,125,18856
12571,63,322216
12572,107,21220
12573,107,37720
12574,107,63664
12575,156,190996
12576,63,12576
12577,37,37732
12578,63,18868
12579,63,56608
12580,63,15928
12581,63,37744
12582,63,28312
12583,262,497176
12584,63,12584
12585,107,143368
12586,63,18880
12587,63,56644
12588,125,14164
12589,125,37768
12590,125,42496
12591,231,6810136
12592,63,12592
12593,63,37780
12594,63,21256
12595,63,56680
12596,63,12596
12597,63,37792
12598,63,71764
12599,63,85048
12600,63,12600
12601,156,60568
12602,63,18904
12603,63,63808
12604,63,31912
12605,63,37816
12606,156,817936
12607,156,817936
12608,32,12608
12609,63,37828
12610,63,26944
12611,63,56752
12612,63,12612
12613,63,37840
12614,63,28384
12615,63,242512
12616,94,45520
12617,63,63880
12618,94,45520
12619,63,56788
12620,94,45520
12621,94,45520
12622,107,345544
12623,107,345544
12624,32,12624
12625,94,53944
12626,156,182068
12627,156,182068
12628,32,12628
12629,32,37888
12630,63,28420
12631,63,85264
12632,125,12632
12633,63,42640
12634,125,18952
12635,63,95956
12636,125,21328
12637,125,37912
12638,200,129760
12639,200,191968
12640,81,12640
12641,156,102544
12642,156,21688
12643,156,56896
12644,156,21688
12645,156,37936
12646,156,28456
12647,94,324160
12648,81,12648
12649,63,96064
12650,81,18976
12651,63,56932
12652,55,40552
12653,55,40552
12654,55,42712
12655,55,144160
12656,81,12656
12657,81,37972
12658,156,21688
12659,156,56968
12660,81,12660
12661,81,37984
12662,55,32056
12663,55,85480
12664,169,250504
12665,107,410884
12666,169,250504
12667,55,64132
12668,169,250504
12669,169,250504
12670,156,144340
12671,156,433024
12672,32,12672
12673,125,38020
12674,55,19012
12675,55,57040
12676,55,12676
12677,55,38032
12678,55,28528
12679,55,85588
12680,81,12680
12681,55,72232
12682,81,19024
12683,200,146500
12684,81,14272
12685,81,38056
12686,55,42820
12687,55,128464
12688,81,12688
12689,81,38068
12690,81,32128
12691,81,57112
12692,81,12692
12693,81,38080
12694,37,28564
12695,37,85696
12696,81,12696
12697,37,42856
12698,81,19048
12699,200,144664
12700,200,695464
12701,200,695464
12702,200,695464
12703,143,846916
12704,32,12704
12705,107,61072
12706,55,19060
12707,55,57184
12708,55,24136
12709,55,38128
12710,55,28600
12711,55,96532
12712,32,12712
12713,107,217240
12714,32,19072
12715,55,91672
12716,81,14308
12717,81,38152
12718,81,42928
12719,81,128788
12720,107,39364
12721,107,39364
12722,107,39364
12723,107,57256
12724,107,39364
12725,107,39364
12726,81,48328
12727,81,85912
12728,107,39364
12729,107,42964
12730,107,39364
12731,138,176740
12732,63,40804
12733,63,40804
12734,63,96712
12735,94,489616
12736,125,12736
12737,107,103336
12738,107,275560
12739,107,275560
12740,32,12740
12741,32,38224
12742,32,28672
12743,81,86020
12744,125,12744
12745,81,64528
12746,125,19120
12747,81,57364
12748,125,14344
12749,125,38248
12750,200,1276936
12751,200,1276936
12752,125,12752
12753,125,38260
12754,81,48436
12755,81,57400
12756,125,12756
12757,125,38272
12758,81,36340
12759,81,86128
12760,76,12760
12761,76,43072
12762,76,19144
12763,125,96928
12764,76,21544
12765,76,38296
12766,200,6810136
12767,200,6810136
12768,125,12768
12769,156,72736
12770,125,19156
12771,125,57472
12772,37,18196
12773,37,38320
12774,37,28744
12775,156,184192
12776,125,12776
12777,138,560356
12778,125,19168
12779,156,163780
12780,76,16180
12781,76,38344
12782,76,43144
12783,200,552904
12784,76,12784
12785,125,38356
12786,169,24280
12787,169,57544
12788,76,12788
12789,76,38368
12790,125,599056
12791,125,599056
12792,76,36448
12793,76,48580
12794,76,36448
12795,76,72880
12796,169,138400
12797,169,138400
12798,169,328048
12799,169,984148
12800,32,12800
12801,169,38404
12802,125,19204
12803,125,57616
12804,169,17332
12805,169,38416
12806,169,28816
12807,81,155824
12808,63,12808
12809,125,64852
12810,63,19216
12811,169,57652
12812,63,14416
12813,63,38440
12814,169,43252
12815,169,129760
12816,63,12816
12817,63,38452
12818,125,32452
12819,125,57688
12820,63,12820
12821,63,38464
12822,50,28852
12823,50,86560
12824,63,12824
12825,50,43288
12826,63,19240
12827,76,219184
12828,50,21652
12829,50,38488
12830,50,64960
12831,76,194884
12832,24,12832
12833,50,38500
12834,63,19252
12835,63,57760
12836,76,61720
12837,76,61720
12838,76,61720
12839,76,97504
12840,24,12840
12841,161,395440
12842,24,19264
12843,63,57796
12844,125,14452
12845,125,38536
12846,125,43360
12847,76,208384
12848,24,12848
12849,125,38548
12850,125,21688
12851,125,57832
12852,24,12852
12853,24,38560
12854,76,164752
12855,76,164752
12856,169,12856
12857,169,43396
12858,169,19288
12859,169,65104
12860,169,32560
12861,169,38584
12862,125,97684
12863,125,293056
12864,24,12864
12865,63,38596
12866,63,19300
12867,63,57904
12868,76,12868
12869,76,38608
12870,76,28960
12871,169,86884
12872,76,12872
12873,107,223072
12874,76,19312
12875,76,57940
12876,76,14488
12877,76,38632
12878,169,48904
12879,169,130408
12880,24,12880
12881,125,38644
12882,125,73384
12883,125,73384
12884,24,12884
12885,24,38656
12886,76,28996
12887,76,86992
12888,24,12888
12889,76,69712
12890,24,19336
12891,169,278800
12892,24,21760
12893,24,38680
12894,76,65284
12895,76,195856
12896,24,12896
12897,63,48976
12898,63,19348
12899,63,58048
12900,63,13120
12901,63,38704
12902,63,29032
12903,125,220480
12904,24,12904
12905,169,98008
12906,24,19360
12907,76,58084
12908,107,176740
12909,107,176740
12910,107,176740
12911,169,147076
12912,76,39364
12913,24,38740
12914,169,44224
12915,169,58120
12916,76,39364
12917,76,39364
12918,76,39364
12919,76,87208
12920,76,39364
12921,63,73600
12922,76,39364
12923,76,65428
12924,169,209680
12925,169,209680
12926,169,209680
12927,81,496996
12928,32,12928
12929,138,95956
12930,24,19396
12931,24,58192
12932,169,1276936
12933,169,1276936
12934,169,1276936
12935,76,118096
12936,50,12936
12937,138,110536
12938,50,19408
12939,169,1276936
12940,50,14560
12941,50,38824
12942,169,6810136
12943,169,6810136
12944,50,12944
12945,125,38836
12946,125,32776
12947,125,58264
12948,50,12948
12949,50,38848
12950,50,29140
12951,50,87424
12952,50,12952
12953,169,43720
12954,50,19432
12955,107,560356
12956,125,41524
12957,125,41524
12958,125,65608
12959,107,897856
12960,32,12960
12961,169,38884
12962,169,27700
12963,169,58336
12964,169,83104
12965,169,83104
12966,169,83104
12967,107,110788
12968,32,12968
12969,94,747952
12970,32,19456
12971,50,58372
12972,50,14596
12973,50,38920
12974,50,43792
12975,169,131380
12976,138,12976
12977,50,38932
12978,50,21904
12979,50,58408
12980,138,12980
12981,138,38944
12982,169,49300
12983,169,87640
12984,138,12984
12985,50,43828
12986,138,19480
12987,200,399976
12988,50,32884
12989,50,38968
12990,50,98656
12991,169,374596
12992,45,12992
12993,138,38980
12994,125,24676
12995,125,58480
12996,138,12996
12997,138,38992
12998,138,29248
12999,50,87748
13000,138,13000
13001,125,65824
13002,138,19504
13003,125,58516
13004,138,14632
13005,138,39016
13006,63,166696
13007,63,166696
13008,45,13008
13009,138,39028
13010,138,49408
13011,138,58552
13012,45,13012
13013,45,39040
13014,50,29284
13015,50,87856
13016,76,13912
13017,138,43936
13018,76,19528
13019,169,400948
13020,76,21976
13021,76,39064
13022,76,74176
13023,76,197800
13024,45,13024
13025,107,281716
13026,45,19540
13027,45,58624
13028,50,13028
13029,50,39088
13030,50,29320
13031,107,250504
13032,45,13032
13033,156,634228
13034,45,19552
13035,76,74248
13036,50,20896
13037,50,39112
13038,50,44008
13039,81,1268944
13040,138,13040
13041,45,39124
13042,182,225988
13043,182,225988
13044,138,13044
13045,138,39136
13046,200,190996
13047,200,190996
13048,138,24784
13049,200,190996
13050,138,24784
13051,76,111508
13052,76,74356
13053,76,74356
13054,76,223072
13055,107,952864
13056,32,13056
13057,169,39172
13058,169,19588
13059,169,58768
13060,138,13060
13061,138,39184
13062,138,29392
13063,138,88180
13064,138,13064
13065,50,66148
13066,138,19600
13067,107,58804
13068,138,14704
13069,138,39208
13070,138,44116
13071,138,132352
13072,45,13072
13073,138,39220
13074,107,59668
13075,107,59668
13076,45,13076
13077,45,39232
13078,169,29428
13079,169,88288
13080,45,13080
13081,169,55888
13082,45,19624
13083,151,503008
13084,138,22084
13085,138,39256
13086,138,66256
13087,107,198772
13088,45,13088
13089,138,39268
13090,138,19636
13091,138,58912
13092,138,16576
13093,138,39280
13094,138,29464
13095,76,125872
13096,45,13096
13097,125,149200
13098,45,19648
13099,50,58948
13100,138,14740
13101,138,39304
13102,138,44224
13103,138,132676
13104,45,13104
13105,138,39316
13106,138,22120
13107,138,58984
13108,45,13108
13109,45,39328
13110,50,74680
13111,50,88504
13112,107,95956
13113,169,53188
13114,107,95956
13115,107,95956
13116,107,95956
13117,107,95956
13118,50,112084
13119,50,298888
13120,32,13120
13121,45,39364
13122,76,19684
13123,76,59056
13124,76,13124
13125,76,39376
13126,76,29536
13127,50,189268
13128,76,13128
13129,76,66472
13130,76,19696
13131,76,59092
13132,76,14776
13133,76,39400
13134,76,49876
13135,76,133000
13136,32,13136
13137,213,250504
13138,213,250504
13139,213,250504
13140,32,13140
13141,32,39424
13142,63,94768
13143,63,94768
13144,76,13144
13145,45,44368
13146,76,19720
13147,63,99844
13148,76,22192
13149,76,39448
13150,76,66580
13151,76,199744
13152,138,13152
13153,99,84292
13154,138,19732
13155,138,59200
13156,138,13156
13157,138,39472
13158,138,29608
13159,213,505924
13160,138,13160
13161,200,144340
13162,138,19744
13163,138,59236
13164,138,25000
13165,138,39496
13166,138,44440
13167,169,149992
13168,138,13168
13169,138,39508
13170,138,22228
13171,138,59272
13172,138,13172
13173,138,39520
13174,169,33352
13175,169,88936
13176,138,18772
13177,169,126664
13178,138,19768
13179,125,190024
13180,138,50056
13181,138,50056
13182,244,975400
13183,244,975400
13184,94,13184
13185,125,39556
13186,125,19780
13187,125,59344
13188,125,42280
13189,125,42280
13190,125,42280
13191,125,89044
13192,32,13192
13193,125,84544
13194,32,19792
13195,244,481624
13196,32,14848
13197,32,39592
13198,99,67768
13199,99,133648
13200,138,13200
13201,76,39604
13202,76,33424
13203,76,59416
13204,138,13204
13205,138,39616
13206,45,29716
13207,45,89152
13208,138,13208
13209,45,44584
13210,138,19816
13211,76,150496
13212,76,37636
13213,76,39640
13214,76,66904
13215,169,225808
13216,94,13216
13217,50,39652
13218,138,19828
13219,138,59488
13220,50,25108
13221,50,39664
13222,50,29752
13223,50,100420
13224,94,13224
13225,151,225988
13226,94,19840
13227,50,59524
13228,76,80512
13229,76,80512
13230,76,80512
13231,138,133972
13232,45,13232
13233,45,39700
13234,45,22336
13235,45,59560
13236,45,13236
13237,45,39712
13238,138,50272
13239,138,89368
13240,45,13240
13241,120,44692
13242,45,19864
13243,120,67048
13244,169,190996
13245,169,190996
13246,169,190996
13247,120,381976
13248,94,13248
13249,76,39748
13250,76,37744
13251,76,59632
13252,94,13252
13253,94,39760
13254,94,29824
13255,275,497176
13256,76,13256
13257,76,67120
13258,76,19888
13259,76,59668
13260,76,14920
13261,76,39784
13262,138,75544
13263,138,134296
13264,94,13264
13265,76,39796
13266,76,56680
13267,76,59704
13268,94,13268
13269,94,39808
13270,76,85048
13271,76,89584
13272,45,13272
13273,94,44800
13274,45,19912
13275,76,100816
13276,45,22408
13277,45,39832
13278,76,127636
13279,76,201688
13280,138,13280
13281,76,107728
13282,94,19924
13283,94,59776
13284,107,45520
13285,107,45520
13286,107,45520
13287,76,151360
13288,138,13288
13289,76,255472
13290,138,19936
13291,76,113560
13292,120,345544
13293,120,345544
13294,120,345544
13295,76,227176
13296,138,18952
13297,138,39892
13298,169,182068
13299,169,182068
13300,138,18952
13301,138,39904
13302,45,37888
13303,45,89800
13304,76,95956
13305,76,85264
13306,76,95956
13307,76,75796
13308,76,170584
13309,76,170584
13310,169,575728
13311,169,1535272
13312,19,13312
13313,94,39940
13314,169,21688
13315,169,59920
13316,94,13316
13317,94,39952
13318,94,29968
13319,169,89908
13320,182,250504
13321,169,67444
13322,182,250504
13323,94,59956
13324,182,250504
13325,182,250504
13326,68,44980
13327,68,134944
13328,32,13328
13329,182,250504
13330,94,33748
13331,94,59992
13332,32,13332
13333,32,40000
13334,182,250504
13335,182,250504
13336,32,13336
13337,68,45016
13338,32,20008
13339,169,384640
13340,182,250504
13341,182,250504
13342,182,250504
13343,68,486952
13344,138,13344
13345,169,144340
13346,32,20020
13347,32,60064
13348,68,16900
13349,68,40048
13350,68,30040
13351,68,101392
13352,138,13352
13353,68,152116
13354,138,20032
13355,94,60100
13356,94,15028
13357,94,40072
13358,94,45088
13359,68,135268
13360,138,13360
13361,94,40084
13362,94,22552
13363,94,60136
13364,138,13364
13365,138,40096
13366,94,114208
13367,94,114208
13368,45,13368
13369,94,45124
13370,45,20056
13371,50,67696
13372,45,33856
13373,45,40120
13374,50,101572
13375,50,304720
13376,45,13376
13377,45,40132
13378,45,20068
13379,45,60208
13380,138,13380
13381,138,40144
13382,138,30112
13383,94,90340
13384,94,14308
13385,68,67768
13386,94,20080
13387,138,60244
13388,94,15064
13389,94,40168
13390,45,50848
13391,45,135592
13392,45,13392
13393,94,40180
13394,94,85840
13395,94,85840
13396,45,13396
13397,45,40192
13398,138,30148
13399,138,90448
13400,138,13400
13401,120,45232
13402,138,20104
13403,107,1100608
13404,138,22624
13405,138,40216
13406,94,85912
13407,94,203632
13408,45,13408
13409,120,50920
13410,45,20116
